166	VLČEK, J., aj. <i>Ekonomie pro neekonomy.</i> Praha :Codex, 1998. 371 s. : graf., tab. ISBN 80-85963-66-3.
167	SÁDOVSKÝ, S. <i>Základy práva : učební text pro studenty FTVS UK.</i> Praha : Karolinum, 2003. 134 s. ISBN 80-246-0660-7.
168	KREJČÍ, J. <i>Lidský úděl a jeho proměnlivá tvář : duchovnízáklady civilizační plurality.</i> Praha : Karolinum, 1996. 221 s.ISBN 80-7184-262-1.
169	PAVLINCOVÁ, H.; HORYNA, B., (eds.). <i>Judaismus, křesťanství, islám.</i> Vyd. 2., podstatně přeprac. a rozš. Olomouc: Nakladatelství Olomouc, 2003. 661 s. ISBN 80-7182-165-9.
170	SOKOL, J. <i>Člověk a náboženství : proměny vztahu člověka k posvátnému.</i> Praha : Portál, 2004. 245 s. ISBN 80-7178-886-4.
171	ZVÍROTSKÝ, M. <i>Úvod do zdravotní gramotnosti pro pedagogy: učební text pro studenty pedagogických oborů.</i> Praha :Univerzita Karlova v Praze, Pedagogická fakulta, 2009. 80 s. ISBN 978-80-7290-431-0.
172	SLOWÍK, J. <i>Komunikace s lidmi s postižením.</i> Vyd. 1.Praha : Portál, 2010. 155 s. : il. ISBN 978-80-7367-691-9.
173	KOMÁRKOVÁ, R., aj. (eds.). <i>Aplikovaná sociální psychologie. III, Sociálněpsychologický výcvik.</i> Vyd. 1. Praha :Grada, 2001. 224 s. : il., tab. ISBN 80-247-0180-4.
174	HAŠKOVCOVÁ, H. <i>České ošetřovatelství. 10, Manuálek sociální gerontologie.</i> Vyd. 1. Brno : Institut pro dalšívzdělávání pracovníků ve zdravotnictví, 2001. 72 s. ISBN 80-7013-363-5.
175	SLOWÍK, J. <i>Speciální pedagogika.</i> Vyd. 1. Praha : Grada, 2007. 160 s. : il. ISBN 978-80-247-1733-3.
176	DOROTÍKOVÁ, Soňa. <i>Profesní etika učitelství</i>. Praha : PedF UK, 2003. 107 s. ISBN 80-7290-102-8.
177	SKALKOVÁ, Jarmila. <i>Obecná didaktika: vyučovací proces,učivo a jeho výběr, metody, organizační formy vyučování</i>. 2.,rozš. a aktualiz. vyd., 1. v Gradě Publishing. Praha: Grada Publishing, 2007, 322 s. ISBN 978-80-247-1821-7.
178	KASPER, Tomáš a Dana KASPEROVÁ. <i>Dějiny pedagogiky</i>.Vyd. 1. Praha: Grada, 2008, 224 s. ISBN 978-80-247-2429-4.
179	HRČKA, Michal. <i>Sociální deviace.</i> Vyd. 1. Praha:Sociologické nakladatelství, 2001,302 s. ISBN 80-85850-68-0.
180	KOPECKÝ, Miroslav a Martina CICHÁ. <i>Somatologie pro učitele</i>. 1. vyd. Olomouc: Univerzita Palackého, 2005, 263 s.ISBN 80-244-1072-9.
181	<i>Speciální pedagogika : časopis pro teorii a praxi speciální pedagogiky.</i> 2013, roč. 23, č. 1-4, s. 1-356. ISSN 1211-2720.
182	PROKOP, Jiří. <i>Škola a společnost v kritických teoriích druhé poloviny 20. století.</i> Vyd. 1. Praha: Karolinum, 2005, 289s.
183	PLHÁKOVÁ, Alena. <i>Učebnice obecné psychologie</i>. Vyd.1. Praha: Academia, 2011, 472 s. ISBN 978-80-200-1499-3.
184	LANGMEIER, Josef a Dana KREJČÍŘOVÁ. <i>Vývojová psychologie</i>. 2., aktualiz. vyd. Praha: Grada, 2006, 368 s.Psyché (Grada). ISBN 80-247-1284-9.
185	FALEIDE, Asbjørn O, Lilleba B LIAN a Eyolf Klæboe FALEIDE.<i>Vliv psychiky na zdraví: soudobá psychosomatika</i>. Praha:Grada, 2010, 240 s. ISBN 978-80-247-2864-3.
186	<i>Speciální pedagogika : časopis pro teorii a praxi speciální pedagogiky.</i> 2014, roč. 24, č. 1-4, s. 1-348. ISSN 1211-2720.
187	<i>Speciální pedagogika : časopis pro teorii a praxi speciální pedagogiky.</i> 2015, roč. 25, č. 1-5, s. 1-514. ISSN 1211-2720.
188	LUHMANN, Niklas. <i>Sociální systémy: nárys obecné teorie</i>. 1.vyd. Brno: Centrum pro studium demokracie a kultury (CDK), 2006,550 s. ISBN 80-7325-100-0.
189	VLČEK, Josef. <i>Ekonomie a ekonomika</i>. 3. vyd. Praha: ASPI, 2005, 559 s. ISBN 80-7357-103-x.
190	KAHNEMAN, Daniel. <i>Myšlení: rychlé a pomalé</i>. Vyd. 1. V Brně: Jan Melvil, 2012, 542 s. Pod povrchem. ISBN 978-80-87270-42-4.
191	HELUS, Zdeněk. <i>Sociální psychologie pro pedagogy</i>. Vyd. 1. Praha: Grada, 2007, 280 s. ISBN 978-80-247-1168-3.
192	KASSIN, Saul M. <i>Psychologie</i>. 2. vydání. Brno: CPress, 2012, xxiii, 771 stran. ISBN 978-80-264-0074-5.
193	HŘÍBKOVÁ, Lenka. <i>Nadání a nadaní: pedagogicko-psychologické přístupy, modely, výzkumy a jejich vztah ke školské praxi</i>. Vyd. 1. Praha: Grada, 2009, 255 s. Psyché (Grada). ISBN 978-80-247-1998-6.
194	KLÍNSKÝ, Petr, Otto MÜNCH a Danuše CHROMÁ. <i>Ekonomika: ekonomická a finanční gramotnost pro střední školy</i>. Páté, upravené vydání. Praha: Eduko, 2014, 179 stran. ISBN 978-80-87204-98-6.
195	<i>Speciální pedagogika : časopis pro teorii a praxi speciální pedagogiky.</i> 2016, roč. 26, č. 1-4, s. 1-440. ISSN 1211-2720.
196	DYTRTOVÁ, Radmila a Marie KRHUTOVÁ. <i>Učitel: příprava na profesi</i>. Praha: Grada, 2009. Pedagogika. ISBN 978-80-247-2863-6
197	VALIŠOVÁ, Alena. <i>Jak získat, udržet a neztrácet autoritu</i>. Praha: Grada, 2008. Psychologie pro každého. ISBN 978-80-247-2282-5.
198	HENDRICH, Josef. <i>Didaktika cizích jazyků</i>. Praha: Státní pedagogické nakladatelství, 1988.
199	KOŤA, Jaroslav, Dobromila TRPIŠOVSKÁ a Marie VACÍNOVÁ. <i>Sociální psychologie: vybrané kapitoly</i>. Vydání 2., rozšířené a přepracované. Praha: Univerzita Jana Amose Komenského Praha, 2013. ISBN 978-80-7452-029-7.
200	PROCHÁZKA, Miroslav. <i>Sociální pedagogika</i>. Praha: Grada, 2012. Pedagogika. ISBN 978-80-247-3470-5.
201	BENDL, Stanislav. <i>Školní kázeň v teorii a praxi: učebnice pro studenty učitelství</i>. Praha: Triton, 2011. ISBN 978-80-7387-432-2.
202	MUDRÁK, Jiří. <i>Nadané děti a jejich rozvoj</i>. Praha: Grada, 2015. Pedagogika. ISBN 978-80-247-5089-7.
203	OPRAVILOVÁ, Eva. <i>Předškolní pedagogika</i>. Praha: Grada, 2016. Pedagogika. ISBN 978-80-247-5107-8.
204	FENSTERMACHER, Gary D. a Jonas F. SOLTIS. <i>Vyučovací styly učitelů</i>. Praha: Portál, 2008. ISBN 978-80-7367-471-7.
205	BENDL, Stanislav. <i>Kázeňské problémy ve škole</i>. Aktualiz. a dopl. vyd. Praha: Triton, 2011. ISBN 978-80-7387-436-0.
206	AUGER, Marie-Thérèse a Christiane BOUCHARLAT. <i>Učitel a problémový žák: strategie pro řešení problémů s kázní a učením</i>. Praha: Portál, 2005. Pedagogická praxe. ISBN 80-7178-907-0.
207	DVOŘÁČEK, Jiří. <i>Kompendium pedagogiky</i>. Praha: Univerzita Karlova v Praze, Pedagogická fakulta, 2009. ISBN 978-80-7290-405-1.
208	FISHER, Robert. <i>Učíme děti myslet a učit se: praktický průvodce strategiemi vyučování</i>. Vydání 3. Praha: Portál, 2011. Pedagogická praxe. ISBN 978-80-262-0043-7.
209	BENDL, Stanislav. <i>Nárys sociální pedagogiky: studium: Vychovatelství, Pedagog volného času; kurz: Sociální pedagogika</i>. Praha: Univerzita Karlova v Praze, Pedagogická fakulta, 2014. ISBN 978-80-7290-668-0.
210	KOŠŤÁLOVÁ, Hana, Šárka MIKOVÁ a Jiřina STANG. <i>Školní hodnocení žáků a studentů se zaměřením na slovní hodnocení</i>. Vydání 2. Praha: Portál, 2012. ISBN 978-80-262-0220-2.
211	KOŤÁTKOVÁ, Soňa. <i>Dítě a mateřská škola: co by měli rodiče znát, učitelé respektovat a rozvíjet</i>. 2., rozšířené a aktualizované vydání. Praha: Grada, 2014. Pedagogika. ISBN 978-80-247-4435-3.
212	JENETT, Wolfdieter. <i>ADHD - 100 tipů pro rodiče a učitele</i>. Brno: Edika, 2013. Rádce pro rodiče a učitele. ISBN 978-80-266-0158-6.
213	JUKLOVÁ, Kateřina. <i>Začínající učitel z pohledu profesního vývoje</i>. Hradec Králové: Gaudeamus, 2013. Recenzované monografie. ISBN 978-80-7435-266-9.
214	ANDERLIK, Lore. <i>Cesta k inkluzi: úvahy z praxe a pro praxi</i>. Praha: Triton, 2014. ISBN 978-80-7387-765-1.
215	<i>Speciální pedagogika : časopis pro teorii a praxi speciální pedagogiky</i>. 2017, roč. 26, č. 1-4, s. 1-440. ISSN 1211-2720.
216	MIŇHOVÁ, Jana a Vladimíra LOVASOVÁ. <i>Psychopatologie: pedagogické, právní a sociální aspekty</i>. Plzeň: Vydavatelství a nakladatelství Aleš Čeněk, 2018. ISBN 978-80-7380-721-4.
217	KOLÁŘ, Zdeněk; ŠIKULOVÁ, Renata. <i>Hodnocení žáků: formy hodnocení, učitel a žák, hodnocení kompetencí žáků, sebehodnocení, praktické ukázky</i>. 2., doplněné vydání. Praha: Grada, 2009. Pedagogika. ISBN 978-80-247-2834-6.
218	ATTWOOD, Tony. <i>Aspergerův syndrom: porucha sociálních vztahů a komunikace</i>. Praha: Portál, 2005. Speciální pedagogika (Portál). ISBN 80-7178-979-8.
219	ZORMANOVÁ, Lucie. <i>Didaktika dospělých</i>. Praha: Grada, 2017. Pedagogika. ISBN 978-80-271-0051-4.
220	CAREY, Benedict. <i>Jak se učíme: překvapivá pravda o tom, kdy, kde a jak se učíme</i>. Brno: Bizbooks, 2015. ISBN 978-80-265-0349-1.
221	KEBLOVÁ, Alena. <i>Sluchové vnímání u zrakově postižených</i>. Praha: Septima, 1999. ISBN 80-7216-080-X.
222	KEBLOVÁ, Alena. <i>Čich a chuť u zrakově postižených</i>. Praha: Septima, 1999. ISBN 80-7216-081-8.
223	KEBLOVÁ, Alena.  <i>Hmat u zrakově postižených</i>. Praha: Septima, 1999. ISBN 80-7216-085-0.
224	RÖDEROVÁ, Petra. <i>Edukace osob se zrakovým postižením v osobnostním pojetí</i>. Brno: Masarykova univerzita, 2015. ISBN 978-80-210-8091-1.
225	SVOBODA, Jan a Leona JOCHMANNOVÁ. <i>Krizové situace výchovy a výuky</i>. Praha: Stanislav Juhaňák - Triton, 2015. ISBN 978-80-7387-935-8.
226	BOGDASHINA, Ol‘ga. <i>Specifika smyslového vnímání u autismu a Aspergerova syndromu</i>. V Praze: Pasparta, 2017. ISBN 978-80-88163-06-0.
227	KENDÍKOVÁ, Jitka a Miroslav VOSMIK. <i>Jak zvládnout problémy dětí se školou?: děti se speciálními vzdělávacími potřebami ve škole - praktická příručka pro rodiče, učitele a další odborné pracovníky</i>. Vydání druhé. Libčice nad Vltavou: Pasparta Publishing, 2016. ISBN 978-80-88163-36-7.
228	ČAPEK, Robert, Irena PŘÍKAZSKÁ a Jiří ŠMEJKAL. <i>Učitel a syndrom vyhoření</i>. Praha: Raabe, společně pro kvalitní vzdělávání, 2018. Škola jako (ne)bezpečné místo. ISBN 978-80-7496-392-6.
229	KREJČOVÁ, Věra, Jana KARGEROVÁ a Zora SYSLOVÁ. <i>Individualizace v mateřské škole</i>. Praha: Portál, 2015. ISBN 978-80-262-0812-9.
230	RIETZLER, Stefanie a Fabian GROLIMUND. <i>Jak se úspěšně učit s ADHD: praktický rádce pro rodiče</i>. Bratislava: Noxi, 2018. ISBN 978-80-8111-471-7.
231	FISHER, Robert. <i>Učíme děti myslet a učit se: praktický průvodce strategiemi vyučování</i>. Praha: Portál, 1997. Pedagogická praxe. ISBN 80-7178-120-7.
232	SVOBODOVÁ, Eva a Miluše VÍTEČKOVÁ. <i>Osobnost předškolního pedagoga: sebereflexe, sociální kompetence a jejich rozvíjení</i>. Praha: Portál, 2017. ISBN 978-80-262-1243-0.
233	KREJČOVÁ, Lenka. <i>Dyslexie: psychologické souvislosti</i>. Praha: Grada, 2019. 248 s. Psyché. ISBN 978-80-247-3950-2.
234	MERTIN, Václav a Lenka KREJČOVÁ. <i>Problémy s chováním ve škole - jak na ně: individuální výchovný plán</i>. Praha: Wolters Kluwer Česká republika, 2013. 198 s. ISBN 978-80-7478-026-4.
235	MAJEROVÁ, Hana. <i>Vnímání osoby se zrakovým postižením v kontextu specifik představivosti</i>. Olomouc: Univerzita Palackého v Olomouci, 2016. ISBN 978-80-244-5052-0.
236	POTMĚŠILOVÁ, Petra. <i>Supervize v podmínkách speciálního vzdělávání</i>. Olomouc: Univerzita Palackého v Olomouci, 2014. ISBN 978-80-244-4127-6.
237	ŽOVINEC, Erik, Lenka KREJČOVÁ a Zuzana POSPÍŠILOVÁ. <i>Kognitívne a metakognitívne prístupy k dyslexii: edukácia a poradenstvo</i>. Bratislava: Iris, 2013. ISBN 978-80-8153-018-0.
238	ŽENATOVÁ, Zdenka. <i>Vztahy a nástrahy ve školní třídě</i>. Praha: RAABE, [2018]. Management třídy. ISBN 978-80-7496-391-9.
239	PELCOVÁ, Naděžda a Lea KVĚTOŇOVÁ-ŠVECOVÁ. <i>Stejné a jiné ve filosofické a speciálněpedagogické reflexi: inkluzivní škola</i>. Praha: Univerzita Karlova, Pedagogická fakulta, 2019. ISBN 978-80-7603-036-7.
240	TITMANOVÁ, Michaela. <i>Prevence rizikového chování: praktická příručka pro práci se třídou</i>. Praha: Univerzita Karlova, Pedagogická fakulta, 2019. 232 s. ISBN 978-80-7603-034-3.
241	KREJČOVÁ, Lenka. <i>Žáci potřebují přemýšlet: co pro to mohou udělat jejich učitelé</i>. Praha: Portál, 2013. ISBN 978-80-262-0496-1.
242	SYSLOVÁ, Zora, Radmila BURKOVIČOVÁ, Jana KROPÁČKOVÁ, Kateřina ŠILHÁNOVÁ a Lucie ŠTĚPÁNKOVÁ. <i>Didaktika mateřské školy</i>. Praha: Wolters Kluwer, 2019. Řízení školy. ISBN 978-80-7598-276-6.
243	PAZLAROVÁ, Hana, ed. <i>Pěstounská péče: manuál pro pomáhající profese</i>. Praha: Portál, 2016. ISBN 978-80-262-1020-7.
244	KOUKOLÍK, František. <i>Já: o vztahu mozku, vědomí a sebeuvědomování</i>. Praha: Karolinum, 2003. ISBN 80-246-0736-0.
245	EICHHORN, Christoph. <i>Učitel a práce se třídou</i>. Praha: Raabe, 2019. Management školy. ISBN 978-80-7496-439-8.
246	SOKOLOVÁ, Hana, Alena POKORNÁ a Markéta FIŠEROVÁ. <i>Školní zralost a nadané dítě</i>. Praha: Raabe, [2020]. Školní zralost. ISBN 978-80-7496-453-4.
247	ČAPEK, Robert. <i>Moderní didaktika: lexikon výukových a hodnotících metod</i>. Praha: Grada, 2015. Pedagogika. ISBN 978-80-247-3450-7.
